"Gene.set","URL","universe.size","goi","goi.in.universe","pathway.size","no.overlap","k.over.K","pvalue","FDR","Overlapping Genes","X2","X3","X4","X5","X6","X7","X8"
"BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DARWICHE_PAPILLOMA_PROGRESSION_RISK","http://www.broadinstitute.org/gsea/msigdb/cards/DARWICHE_PAPILLOMA_PROGRESSION_RISK",12,12,12,12,12,12,12,12,"","","","","","","",""
"SHIRAISHI_PLZF_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/SHIRAISHI_PLZF_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SHIRAISHI_PLZF_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/SHIRAISHI_PLZF_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MOTAMED_RESPONSE_TO_ANDROGEN_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MOTAMED_RESPONSE_TO_ANDROGEN_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MOTAMED_RESPONSE_TO_ANDROGEN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MOTAMED_RESPONSE_TO_ANDROGEN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN","http://www.broadinstitute.org/gsea/msigdb/cards/RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"OLSSON_E2F3_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/OLSSON_E2F3_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"OLSSON_E2F3_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/OLSSON_E2F3_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARKS_HDAC_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MARKS_HDAC_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARKS_HDAC_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MARKS_HDAC_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHOI_ATL_ACUTE_STAGE","http://www.broadinstitute.org/gsea/msigdb/cards/CHOI_ATL_ACUTE_STAGE",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHOI_ATL_STAGE_PREDICTOR","http://www.broadinstitute.org/gsea/msigdb/cards/CHOI_ATL_STAGE_PREDICTOR",12,12,12,12,12,12,12,12,"","","","","","","",""
"WONG_ENDMETRIUM_CANCER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WONG_ENDMETRIUM_CANCER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WONG_ENDMETRIUM_CANCER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WONG_ENDMETRIUM_CANCER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WONG_ENDOMETRIAL_CANCER_LATE","http://www.broadinstitute.org/gsea/msigdb/cards/WONG_ENDOMETRIAL_CANCER_LATE",12,12,12,12,12,12,12,12,"","","","","","","",""
"ABDULRAHMAN_KIDNEY_CANCER_VHL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ABDULRAHMAN_KIDNEY_CANCER_VHL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"ABDULRAHMAN_KIDNEY_CANCER_VHL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ABDULRAHMAN_KIDNEY_CANCER_VHL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONG_E2F1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/KONG_E2F1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"KONG_E2F3_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/KONG_E2F3_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA","http://www.broadinstitute.org/gsea/msigdb/cards/TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA",12,12,12,12,12,12,12,12,"","","","","","","",""
"EGUCHI_CELL_CYCLE_RB1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/EGUCHI_CELL_CYCLE_RB1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"CROSBY_E2F4_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/CROSBY_E2F4_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARKS_ACETYLATED_NON_HISTONE_PROTEINS","http://www.broadinstitute.org/gsea/msigdb/cards/MARKS_ACETYLATED_NON_HISTONE_PROTEINS",12,12,12,12,12,12,12,12,"","","","","","","",""
"IVANOV_MUTATED_IN_COLON_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/IVANOV_MUTATED_IN_COLON_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKAYAMA_BOUND_BY_AR","http://www.broadinstitute.org/gsea/msigdb/cards/TAKAYAMA_BOUND_BY_AR",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION_CCNE1","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_CCNE1",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION_HBZ","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_HBZ",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHASSOT_SKIN_WOUND","http://www.broadinstitute.org/gsea/msigdb/cards/CHASSOT_SKIN_WOUND",12,12,12,12,12,12,12,12,"","","","","","","",""
"LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MUELLER_METHYLATED_IN_GLIOBLASTOMA","http://www.broadinstitute.org/gsea/msigdb/cards/MUELLER_METHYLATED_IN_GLIOBLASTOMA",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION_HEMGN","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_HEMGN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION_6HR","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_6HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"RIZ_ERYTHROID_DIFFERENTIATION_12HR","http://www.broadinstitute.org/gsea/msigdb/cards/RIZ_ERYTHROID_DIFFERENTIATION_12HR",12,12,12,12,12,12,12,12,"","","","","","","",""
"EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP","http://www.broadinstitute.org/gsea/msigdb/cards/EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"PEREZ_TP53_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/PEREZ_TP53_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"PEREZ_TP63_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/PEREZ_TP63_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"PEREZ_TP53_AND_TP63_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/PEREZ_TP53_AND_TP63_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"WAKASUGI_HAVE_ZNF143_BINDING_SITES","http://www.broadinstitute.org/gsea/msigdb/cards/WAKASUGI_HAVE_ZNF143_BINDING_SITES",12,12,12,12,12,12,12,12,"","","","","","","",""
"RODRIGUES_NTN1_AND_DCC_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_NTN1_AND_DCC_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TURJANSKI_MAPK1_AND_MAPK2_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/TURJANSKI_MAPK1_AND_MAPK2_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"TURJANSKI_MAPK8_AND_MAPK9_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/TURJANSKI_MAPK8_AND_MAPK9_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"TURJANSKI_MAPK7_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/TURJANSKI_MAPK7_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"TURJANSKI_MAPK11_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/TURJANSKI_MAPK11_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"TURJANSKI_MAPK14_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/TURJANSKI_MAPK14_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","http://www.broadinstitute.org/gsea/msigdb/cards/MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH",12,12,12,12,12,12,12,12,"","","","","","","",""
"MAHADEVAN_RESPONSE_TO_MP470_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MAHADEVAN_RESPONSE_TO_MP470_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MAHADEVAN_RESPONSE_TO_MP470_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MAHADEVAN_RESPONSE_TO_MP470_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"APPIERTO_RESPONSE_TO_FENRETINIDE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/APPIERTO_RESPONSE_TO_FENRETINIDE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"APPIERTO_RESPONSE_TO_FENRETINIDE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/APPIERTO_RESPONSE_TO_FENRETINIDE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAGY_TFTC_COMPONENTS_HUMAN","http://www.broadinstitute.org/gsea/msigdb/cards/NAGY_TFTC_COMPONENTS_HUMAN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAGY_STAGA_COMPONENTS_HUMAN","http://www.broadinstitute.org/gsea/msigdb/cards/NAGY_STAGA_COMPONENTS_HUMAN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAGY_PCAF_COMPONENTS_HUMAN","http://www.broadinstitute.org/gsea/msigdb/cards/NAGY_PCAF_COMPONENTS_HUMAN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BAKER_HEMATOPOESIS_STAT1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/BAKER_HEMATOPOESIS_STAT1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"BAKER_HEMATOPOIESIS_STAT3_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/BAKER_HEMATOPOIESIS_STAT3_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"BAKER_HEMATOPOESIS_STAT5_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/BAKER_HEMATOPOESIS_STAT5_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"SEIDEN_MET_SIGNALING","http://www.broadinstitute.org/gsea/msigdb/cards/SEIDEN_MET_SIGNALING",12,12,12,12,12,12,12,12,"","","","","","","",""
"AUNG_GASTRIC_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/AUNG_GASTRIC_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"SANCHEZ_MDM2_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/SANCHEZ_MDM2_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAMURA_LUNG_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_LUNG_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"GALLUZZI_PERMEABILIZE_MITOCHONDRIA","http://www.broadinstitute.org/gsea/msigdb/cards/GALLUZZI_PERMEABILIZE_MITOCHONDRIA",12,12,12,12,12,12,12,12,"","","","","","","",""
"HAEGERSTRAND_RESPONSE_TO_IMATINIB","http://www.broadinstitute.org/gsea/msigdb/cards/HAEGERSTRAND_RESPONSE_TO_IMATINIB",12,12,12,12,12,12,12,12,"","","","","","","",""
"MATHEW_FANCONI_ANEMIA_GENES","http://www.broadinstitute.org/gsea/msigdb/cards/MATHEW_FANCONI_ANEMIA_GENES",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"GILMORE_CORE_NFKB_PATHWAY","http://www.broadinstitute.org/gsea/msigdb/cards/GILMORE_CORE_NFKB_PATHWAY",12,12,12,12,12,12,12,12,"","","","","","","",""
"SCHEIDEREIT_IKK_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/SCHEIDEREIT_IKK_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"DUTTA_APOPTOSIS_VIA_NFKB","http://www.broadinstitute.org/gsea/msigdb/cards/DUTTA_APOPTOSIS_VIA_NFKB",12,12,12,12,12,12,12,12,"","","","","","","",""
"DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS","http://www.broadinstitute.org/gsea/msigdb/cards/DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS",12,12,12,12,12,12,12,12,"","","","","","","",""
"ROVERSI_GLIOMA_COPY_NUMBER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SEIDEN_ONCOGENESIS_BY_MET","http://www.broadinstitute.org/gsea/msigdb/cards/SEIDEN_ONCOGENESIS_BY_MET",12,12,12,12,12,12,12,12,"","","","","","","",""
"HUMMERICH_SKIN_CANCER_PROGRESSION_UP","http://www.broadinstitute.org/gsea/msigdb/cards/HUMMERICH_SKIN_CANCER_PROGRESSION_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HUMMERICH_SKIN_CANCER_PROGRESSION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/HUMMERICH_SKIN_CANCER_PROGRESSION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN","http://www.broadinstitute.org/gsea/msigdb/cards/CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KLEIN_TARGETS_OF_BCR_ABL1_FUSION","http://www.broadinstitute.org/gsea/msigdb/cards/KLEIN_TARGETS_OF_BCR_ABL1_FUSION",12,12,12,12,12,12,12,12,"","","","","","","",""
"ROVERSI_GLIOMA_LOH_REGIONS","http://www.broadinstitute.org/gsea/msigdb/cards/ROVERSI_GLIOMA_LOH_REGIONS",12,12,12,12,12,12,12,12,"","","","","","","",""
"ROVERSI_GLIOMA_COPY_NUMBER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_RESPONSE_TO_IONIZING_RADIATION_1","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_RESPONSE_TO_IONIZING_RADIATION_1",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_RESPONSE_TO_IONIZING_RADIATION_2","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_RESPONSE_TO_IONIZING_RADIATION_2",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_RESPONSE_TO_IONIZING_RADIATION_3","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_RESPONSE_TO_IONIZING_RADIATION_3",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_RESPONSE_TO_IONIZING_RADIATION_4","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_RESPONSE_TO_IONIZING_RADIATION_4",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_RESPONSE_TO_IONIZING_RADIATION_5","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_RESPONSE_TO_IONIZING_RADIATION_5",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_RESPONSE_TO_IONIZING_RADIATION_6","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_RESPONSE_TO_IONIZING_RADIATION_6",12,12,12,12,12,12,12,12,"","","","","","","",""
"RASHI_NFKB1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/RASHI_NFKB1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM","http://www.broadinstitute.org/gsea/msigdb/cards/IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM",12,12,12,12,12,12,12,12,"","","","","","","",""
"AIGNER_ZEB1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/AIGNER_ZEB1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"SUZUKI_AMPLIFIED_IN_ORAL_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/SUZUKI_AMPLIFIED_IN_ORAL_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3","http://www.broadinstitute.org/gsea/msigdb/cards/HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MARTIN_INTERACT_WITH_HDAC","http://www.broadinstitute.org/gsea/msigdb/cards/MARTIN_INTERACT_WITH_HDAC",12,12,12,12,12,12,12,12,"","","","","","","",""
"LASTOWSKA_COAMPLIFIED_WITH_MYCN","http://www.broadinstitute.org/gsea/msigdb/cards/LASTOWSKA_COAMPLIFIED_WITH_MYCN",12,12,12,12,12,12,12,12,"","","","","","","",""
"IWANAGA_E2F1_TARGETS_NOT_INDUCED_BY_SERUM","http://www.broadinstitute.org/gsea/msigdb/cards/IWANAGA_E2F1_TARGETS_NOT_INDUCED_BY_SERUM",12,12,12,12,12,12,12,12,"","","","","","","",""
"LI_LUNG_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/LI_LUNG_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"LI_AMPLIFIED_IN_LUNG_CANCER","http://www.broadinstitute.org/gsea/msigdb/cards/LI_AMPLIFIED_IN_LUNG_CANCER",12,12,12,12,12,12,12,12,"","","","","","","",""
"LINDGREN_BLADDER_CANCER_CLUSTER_2B","http://www.broadinstitute.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_CLUSTER_2B",12,12,12,12,12,12,12,12,"","","","","","","",""
"LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE","http://www.broadinstitute.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE",12,12,12,12,12,12,12,12,"","","","","","","",""
"LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q","http://www.broadinstitute.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAMURA_ALVEOLAR_EPITHELIUM","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_ALVEOLAR_EPITHELIUM",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAMURA_BRONCHIAL_AND_BRONCHIOLAR_EPITHELIA","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_BRONCHIAL_AND_BRONCHIOLAR_EPITHELIA",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS",12,12,12,12,12,12,12,12,"","","","","","","",""
"GALLUZZI_PREVENT_MITOCHONDIAL_PERMEABILIZATION","http://www.broadinstitute.org/gsea/msigdb/cards/GALLUZZI_PREVENT_MITOCHONDIAL_PERMEABILIZATION",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_25","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_25",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_9","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_9",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_14","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_14",12,12,12,12,12,12,12,12,"","","","","","","",""
"EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION","http://www.broadinstitute.org/gsea/msigdb/cards/EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION",12,12,12,12,12,12,12,12,"","","","","","","",""
"SCHAVOLT_TARGETS_OF_TP53_AND_TP63","http://www.broadinstitute.org/gsea/msigdb/cards/SCHAVOLT_TARGETS_OF_TP53_AND_TP63",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_11","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_11",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_21","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_21",12,12,12,12,12,12,12,12,"","","","","","","",""
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_30","http://www.broadinstitute.org/gsea/msigdb/cards/MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_30",12,12,12,12,12,12,12,12,"","","","","","","",""
